,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,int_rates_add_2pct,new term
1297,110416785,,3000,3000,3000,36 months,10.42,97.4,B,B3,Jun-17,Current,n,,credit_card,Credit card refinancing,782xx,TX,16.55,2,Nov-00,0,5.0,,12,0,4367,38.1,19,w,12.42,48 months
1298,111966408,,18000,18000,18000,36 months,23.88,705.06,E,E2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,113xx,NY,10.96,0,Oct-82,0,,,8,0,11104,99.1,13,w,25.88,48 months
1299,109691991,,5000,5000,5000,36 months,13.59,169.9,C,C2,Jun-17,Current,n,,other,Other,327xx,FL,22.07,0,Feb-06,0,41.0,,6,0,1954,22.7,20,w,15.59,48 months
1300,112076431,,30000,30000,30000,36 months,7.35,931.13,A,A4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,450xx,OH,9.48,0,Aug-98,0,54.0,,16,0,16397,31.8,24,w,9.35,48 months
1301,112037251,,3425,3425,3425,36 months,18.06,123.93,D,D2,Jun-17,Fully Paid,n,,credit_card,Credit card refinancing,483xx,MI,19.02,0,Jul-05,1,68.0,,11,0,1786,12.5,24,w,20.06,36 months
1302,111103594,,10000,10000,10000,36 months,10.91,326.97,B,B4,Jun-17,Current,n,,moving,Moving and relocation,606xx,IL,27.0,0,Sep-08,0,49.0,,22,0,19829,67.9,26,w,12.91,48 months
1303,110679668,,20000,20000,20000,36 months,11.99,664.2,B,B5,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,377xx,TN,18.1,0,Nov-00,1,,,16,0,25115,56.6,29,w,13.99,36 months
1304,110628270,,20000,20000,20000,60 months,9.44,419.46,B,B1,Jun-17,Current,n,,home_improvement,Home improvement,970xx,OR,14.03,0,Dec-07,0,,106.0,11,1,7253,23.0,20,w,11.44,60 months
1305,112131310,,11000,11000,11000,60 months,20.0,291.44,D,D4,Jun-17,Current,n,,moving,Moving and relocation,073xx,NJ,6.83,0,Feb-07,1,,65.0,3,2,1510,44.4,6,w,22.0,60 months
1306,111837794,,16000,16000,16000,36 months,19.03,586.74,D,D3,Jun-17,Current,n,,credit_card,Credit card refinancing,448xx,OH,31.44,0,Nov-98,2,,,15,0,5504,21.6,30,w,21.03,48 months
1307,110649837,,40000,40000,40000,60 months,9.44,838.91,B,B1,Jun-17,Current,n,,credit_card,Credit card refinancing,921xx,CA,20.11,0,Jul-04,0,,,14,0,19556,36.6,37,w,11.44,60 months
1308,111939074,,11700,11700,11700,36 months,30.17,497.78,F,F3,Jun-17,Charged Off,n,,debt_consolidation,Debt consolidation,341xx,FL,32.86,0,May-07,1,32.0,,12,0,2277,71.2,22,f,32.17,48 months
1309,111967594,,35000,35000,35000,36 months,10.91,1144.37,B,B4,Jun-17,Current,n,,other,Other,853xx,AZ,13.58,0,Dec-94,1,,,3,0,5027,100.5,12,w,12.91,48 months
1310,111048884,,10000,10000,10000,36 months,7.21,309.74,A,A3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,830xx,WY,13.33,0,May-97,0,,,9,0,9455,17.8,34,w,9.21,48 months
1311,112116701,,5000,5000,5000,36 months,10.91,163.49,B,B4,Jun-17,Current,n,,home_improvement,Home improvement,850xx,AZ,4.37,0,Jan-98,0,,36.0,11,3,4202,11.5,24,w,12.91,48 months
1312,111966297,,28000,28000,28000,60 months,14.08,652.68,C,C3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,444xx,OH,92.37,1,Oct-82,1,9.0,,10,0,19460,60.4,15,w,16.08,60 months
1313,111816546,,18000,18000,18000,36 months,16.02,633.01,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,584xx,ND,27.84,0,Sep-95,0,60.0,,15,0,10089,70.6,40,w,18.02,48 months
1314,111997149,,2500,2500,2500,36 months,7.35,77.6,A,A4,Jun-17,Current,n,,moving,Moving and relocation,606xx,IL,10.83,0,May-97,0,59.0,,10,0,10779,51.6,29,w,9.35,48 months
1315,111976430,,10000,10000,10000,36 months,11.99,332.1,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,980xx,WA,27.62,1,Dec-02,1,,49.0,12,1,6249,45.0,16,w,13.99,48 months
1316,111836717,,19325,19325,19325,60 months,30.75,634.17,F,F5,Jun-17,Late (31-120 days),n,,debt_consolidation,Debt consolidation,713xx,LA,30.9,0,Aug-05,1,,,12,0,10635,68.0,26,w,32.75,60 months
1317,112145129,,2000,2000,2000,36 months,10.42,64.93,B,B3,Jun-17,Current,n,,credit_card,Credit card refinancing,467xx,IN,28.08,0,Dec-01,1,57.0,50.0,12,2,1258,7.6,39,w,12.42,48 months
1318,112088784,,6025,6025,6025,36 months,16.02,211.89,C,C5,Jun-17,Current,n,,other,Other,024xx,MA,10.02,1,Jun-01,1,17.0,,13,0,20068,102.9,26,w,18.02,48 months
1319,110791555,,5000,5000,5000,36 months,16.02,175.84,C,C5,Jun-17,Current,n,,other,Other,103xx,NY,2.9,0,Feb-08,1,32.0,,4,0,6083,82.2,4,w,18.02,48 months
1320,112051627,,25000,25000,25000,60 months,12.62,563.98,C,C1,Jun-17,Current,n,,home_improvement,Home improvement,080xx,NJ,29.91,0,Mar-99,1,,11.0,10,1,12611,26.3,20,w,14.62,60 months
1321,110087210,,18000,18000,18000,60 months,11.99,400.31,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,923xx,CA,16.51,1,Dec-98,3,15.0,,19,0,20121,44.9,28,w,13.99,60 months
1322,111825743,,35000,35000,35000,60 months,15.05,833.57,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,077xx,NJ,11.9,2,Apr-97,0,12.0,28.0,24,3,45980,54.5,55,w,17.05,60 months
1323,111836716,,7000,7000,7000,36 months,11.99,232.47,B,B5,Jun-17,Current,n,,other,Other,787xx,TX,15.19,0,Jul-98,0,37.0,,14,0,44606,73.7,29,w,13.99,48 months
1324,111863357,,25000,25000,25000,36 months,21.45,947.67,D,D5,Jun-17,Current,n,,other,Other,323xx,FL,9.91,0,Mar-06,3,46.0,43.0,7,7,2571,13.3,19,w,23.45,48 months
1325,111946382,,21000,21000,21000,36 months,10.42,681.76,B,B3,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,920xx,CA,20.19,1,Oct-92,4,6.0,,12,0,521442,96.0,22,w,12.42,36 months
1326,112061949,,5000,5000,5000,36 months,10.91,163.49,B,B4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,146xx,NY,16.91,0,Nov-08,0,,,8,0,4781,61.3,10,w,12.91,48 months
1327,111472769,,16800,16800,16800,36 months,10.91,549.3,B,B4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,070xx,NJ,24.81,0,Apr-96,3,,,15,0,17882,44.0,20,w,12.91,48 months
1328,111699990,,40000,40000,40000,36 months,10.91,1307.85,B,B4,Jun-17,Current,n,,major_purchase,Major purchase,373xx,TN,22.19,2,Aug-00,2,14.0,,14,0,3047,7.4,26,w,12.91,48 months
1329,110755067,,15000,15000,15000,60 months,15.05,357.25,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,087xx,NJ,5.5,0,Sep-99,2,28.0,73.0,8,1,6159,61.0,18,w,17.05,60 months
1330,111810643,,4000,4000,4000,36 months,7.07,123.64,A,A2,Jun-17,Current,n,,car,Car financing,953xx,CA,17.7,0,Mar-82,0,,,14,0,20704,32.0,22,w,9.07,48 months
1331,111599482,,3600,3600,3600,36 months,10.42,116.88,B,B3,Jun-17,Current,n,,major_purchase,Major purchase,781xx,TX,18.06,0,May-08,5,,,20,0,6772,9.9,28,w,12.42,48 months
1332,111129223,,12800,12800,12800,36 months,15.05,444.03,C,C4,Jun-17,Current,n,,credit_card,Credit card refinancing,371xx,TN,29.82,0,Oct-06,3,73.0,,15,0,20385,36.7,23,w,17.05,48 months
1333,112041790,,23000,23000,23000,60 months,7.97,466.03,A,A5,Jun-17,Current,n,,credit_card,Credit card refinancing,060xx,CT,14.33,0,Mar-97,0,,,32,0,22810,18.7,59,w,9.969999999999999,60 months
1334,111975345,,9500,9500,9500,36 months,12.62,318.36,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,945xx,CA,28.85,0,Jun-98,2,,,5,0,41115,100.0,22,w,14.62,48 months
1335,112035834,,10000,10000,10000,36 months,10.42,324.65,B,B3,Jun-17,Fully Paid,n,,vacation,Vacation,113xx,NY,4.74,0,Jun-05,0,,,3,0,7892,73.8,8,w,12.42,36 months
1336,112229134,,25600,25600,25600,60 months,15.05,609.7,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,856xx,AZ,24.89,0,Dec-91,0,,,11,0,19969,99.8,22,w,17.05,60 months
1337,112132364,,25000,25000,25000,60 months,16.02,608.22,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,880xx,NM,12.88,0,Feb-07,0,,,8,0,10169,45.6,16,w,18.02,60 months
1338,112132140,,9500,9500,9500,36 months,7.35,294.86,A,A4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,680xx,NE,14.6,0,Aug-95,1,35.0,,17,0,9509,15.8,23,w,9.35,48 months
1339,112052471,,9600,9600,9600,36 months,9.44,307.25,B,B1,Jun-17,Current,n,,home_improvement,Home improvement,211xx,MD,18.07,0,Dec-96,1,,,12,0,43650,5.5,23,w,11.44,48 months
1340,111698603,,8400,8400,8400,36 months,11.99,278.97,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,894xx,NV,34.09,1,Jul-93,0,6.0,,11,0,10712,43.2,29,w,13.99,48 months
1341,111752444,,12000,12000,12000,36 months,10.42,389.58,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,930xx,CA,17.81,0,May-08,0,,,8,0,5796,43.9,16,w,12.42,48 months
1342,112084340,,12000,12000,12000,60 months,9.44,251.68,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,301xx,GA,15.0,0,Dec-01,0,,,24,0,26796,29.7,56,w,11.44,60 months
1343,112050989,,20000,20000,20000,60 months,18.06,508.53,D,D2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,170xx,PA,12.89,4,Apr-00,0,13.0,,10,0,14945,52.3,20,w,20.06,60 months
1344,112083195,,12000,12000,12000,36 months,18.06,434.2,D,D2,Jun-17,Current,n,,credit_card,Credit card refinancing,480xx,MI,16.95,0,Mar-06,0,,55.0,9,1,10086,51.7,12,w,20.06,48 months
1345,112052309,,10000,10000,10000,36 months,9.93,322.35,B,B2,Jun-17,Current,n,,credit_card,Credit card refinancing,940xx,CA,8.95,0,Sep-04,0,,,30,0,9440,24.0,44,w,11.93,48 months
1346,111771865,,18000,18000,18000,60 months,12.62,406.07,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,606xx,IL,24.79,0,Aug-97,0,,,16,0,27501,47.4,35,w,14.62,60 months
1347,111788106,,11000,11000,11000,36 months,9.93,354.58,B,B2,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,294xx,SC,18.44,0,Oct-98,3,35.0,71.0,18,1,20648,48.7,32,w,11.93,36 months
1348,111683224,,29375,29375,29375,60 months,21.45,802.15,D,D5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,940xx,CA,22.82,1,Oct-01,2,9.0,,9,0,20888,24.7,21,w,23.45,60 months
1349,112131326,,11000,11000,11000,36 months,9.44,352.06,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,402xx,KY,25.2,0,Aug-98,1,,79.0,12,1,17103,51.7,36,w,11.44,48 months
1350,112053233,,5000,5000,5000,36 months,10.91,163.49,B,B4,Jun-17,Current,n,,credit_card,Credit card refinancing,334xx,FL,3.46,0,Nov-79,1,,,5,0,4334,78.8,13,w,12.91,48 months
1351,112309118,,6000,6000,6000,36 months,5.32,180.69,A,A1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,322xx,FL,5.27,0,Oct-93,0,,,6,0,3900,11.4,24,w,7.32,48 months
1352,111773404,,10000,10000,10000,36 months,11.99,332.1,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,532xx,WI,24.8,0,Nov-89,1,32.0,,11,0,7038,38.5,54,w,13.99,48 months
1353,111886220,,25000,25000,25000,36 months,19.03,916.78,D,D3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,902xx,CA,11.35,2,May-06,0,10.0,97.0,7,1,7270,67.9,8,w,21.03,48 months
1354,111599970,,21000,21000,21000,36 months,12.62,703.74,C,C1,Jun-17,Current,n,,credit_card,Credit card refinancing,606xx,IL,25.6,0,Aug-08,0,,,17,0,19748,85.5,29,w,14.62,48 months
1355,111431021,,3625,3625,3625,36 months,12.62,121.48,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,302xx,GA,6.0,0,Aug-13,0,,,5,0,3483,32.6,17,w,14.62,48 months
1356,111806240,,2500,2500,2500,36 months,10.42,81.17,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,775xx,TX,4.08,0,Mar-07,1,52.0,,7,0,1627,45.2,41,w,12.42,48 months
1357,112029172,,10000,10000,10000,36 months,13.59,339.79,C,C2,Jun-17,Fully Paid,n,,major_purchase,Major purchase,021xx,MA,0.33,1,Apr-07,0,6.0,,7,0,383,1.3,16,w,15.59,36 months
1358,111796339,,35000,35000,35000,36 months,10.91,1144.37,B,B4,Jun-17,Current,n,,home_improvement,Home improvement,114xx,NY,11.85,1,Jul-01,1,20.0,12.0,14,1,26291,56.7,32,w,12.91,48 months
1359,112076191,,15000,15000,15000,60 months,10.42,321.82,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,762xx,TX,19.65,0,Apr-97,0,,,12,0,16488,61.5,25,w,12.42,60 months
1360,111541537,,18000,18000,18000,36 months,9.44,576.09,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,786xx,TX,2.78,0,Nov-04,1,,,6,0,5712,43.6,8,w,11.44,48 months
1361,112134428,,5000,5000,5000,36 months,9.93,161.18,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,402xx,KY,6.43,0,Nov-07,0,,,3,0,8940,83.6,14,w,11.93,48 months
1362,112025608,,30000,30000,30000,60 months,19.03,778.72,D,D3,Jun-17,Fully Paid,n,,home_improvement,Home improvement,481xx,MI,19.59,1,Aug-99,2,11.0,,11,0,11604,50.7,32,w,21.03,60 months
1363,109733227,,14000,14000,14000,60 months,9.93,296.98,B,B2,Jun-17,Current,n,,home_improvement,Home improvement,851xx,AZ,6.38,0,Aug-97,1,79.0,,10,0,17439,40.4,43,w,11.93,60 months
1364,111858262,,10000,10000,10000,36 months,12.62,335.12,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,671xx,KS,12.58,0,Mar-06,0,36.0,10.0,5,1,2444,49.9,12,w,14.62,48 months
1365,112047729,,22075,22075,22075,60 months,16.02,537.06,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,953xx,CA,25.32,0,Jul-07,0,,,4,0,9140,65.8,4,w,18.02,60 months
1366,112006431,,16000,16000,16000,60 months,25.82,477.35,E,E4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,600xx,IL,14.9,0,Jan-98,0,,,18,0,37363,81.9,27,w,27.82,60 months
1367,111864493,,6000,6000,6000,36 months,14.08,205.3,C,C3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,285xx,NC,10.03,1,Sep-97,2,6.0,76.0,4,1,2495,40.9,19,w,16.08,48 months
1368,112048551,,24000,24000,24000,60 months,16.02,583.89,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,544xx,WI,31.0,0,Jun-05,0,,,8,0,15927,93.7,19,w,18.02,60 months
1369,112053112,,11000,11000,11000,36 months,19.03,403.39,D,D3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,802xx,CO,6.99,0,Apr-06,1,,,9,0,2935,50.6,21,w,21.03,48 months
1370,111796454,,11900,11900,11900,36 months,11.99,395.2,B,B5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,840xx,UT,19.87,0,Feb-14,1,,,9,0,9689,71.0,12,w,13.99,48 months
1371,111558179,,15000,15000,15000,60 months,9.44,314.59,B,B1,Jun-17,Current,n,,home_improvement,Home improvement,925xx,CA,12.37,0,Feb-03,0,71.0,,11,0,10538,39.2,22,w,11.44,60 months
1372,111869697,,3000,3000,3000,36 months,9.44,96.02,B,B1,Jun-17,Fully Paid,n,,home_improvement,Home improvement,211xx,MD,16.93,0,Apr-03,0,,,15,0,58887,33.5,26,w,11.44,36 months
1373,112035168,,27000,27000,27000,36 months,9.93,870.33,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,605xx,IL,40.36,1,Nov-99,0,9.0,,17,0,27880,56.6,25,w,11.93,48 months
1374,111896447,,3500,3500,3500,36 months,13.59,118.93,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,606xx,IL,21.38,0,Mar-06,0,40.0,,6,0,2134,49.6,10,w,15.59,48 months
1375,112120196,,4850,4850,4850,36 months,12.62,162.53,C,C1,Jun-17,Current,n,,credit_card,Credit card refinancing,307xx,GA,11.09,0,Nov-07,0,39.0,,9,0,2344,68.9,14,w,14.62,48 months
1376,111798316,,16000,16000,16000,60 months,7.97,324.2,A,A5,Jun-17,Current,n,,home_improvement,Home improvement,330xx,FL,23.79,0,Dec-99,0,,,5,0,16579,97.5,16,w,9.969999999999999,60 months
1377,111806585,,18000,18000,18000,36 months,7.97,563.81,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,117xx,NY,7.69,0,Nov-00,0,,,13,0,21289,33.2,27,w,9.969999999999999,48 months
1378,112036099,,24000,24000,24000,60 months,14.08,559.44,C,C3,Jun-17,Current,n,,credit_card,Credit card refinancing,530xx,WI,27.6,0,Jun-99,0,51.0,78.0,11,3,20100,78.2,14,w,16.08,60 months
1379,111876578,,6000,6000,6000,36 months,10.42,194.79,B,B3,Jun-17,Current,n,,home_improvement,Home improvement,483xx,MI,24.02,0,Aug-96,2,,,22,0,20709,33.2,31,w,12.42,48 months
1380,111715136,,30000,30000,30000,60 months,9.93,636.38,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,298xx,SC,28.97,0,Dec-92,0,61.0,,16,0,25449,42.1,33,w,11.93,60 months
1381,110292022,,4400,4400,4400,36 months,12.62,147.45,C,C1,Jun-17,Current,n,,car,Car financing,331xx,FL,10.58,0,Oct-00,0,66.0,,5,0,1675,18.6,10,w,14.62,48 months
1382,112134200,,19200,19200,19200,36 months,7.35,595.92,A,A4,Jun-17,Current,n,,credit_card,Credit card refinancing,775xx,TX,18.29,0,Apr-03,1,,,17,0,25119,43.3,25,w,9.35,48 months
1383,110796407,,4000,4000,4000,36 months,15.05,138.76,C,C4,Jun-17,Current,n,,other,Other,077xx,NJ,13.05,1,Sep-82,1,15.0,,16,0,22439,46.2,22,w,17.05,48 months
1384,111739105,,20725,20725,20725,36 months,12.62,694.52,C,C1,Jun-17,Current,n,,home_improvement,Home improvement,125xx,NY,15.92,4,Mar-10,0,4.0,,20,0,4248,14.8,28,w,14.62,48 months
1385,112120100,,10000,10000,10000,60 months,19.03,259.58,D,D3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,481xx,MI,29.46,0,Oct-09,0,,,13,0,8751,28.5,14,w,21.03,60 months
1386,112088613,,8000,8000,8000,36 months,10.42,259.72,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,945xx,CA,7.03,1,Mar-91,0,0.0,87.0,8,1,9945,56.8,15,w,12.42,48 months
1387,110758995,,11900,11900,11900,36 months,15.05,412.81,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,967xx,HI,10.29,0,Dec-06,1,,,3,0,1414,74.4,9,w,17.05,48 months
1388,112035877,,24000,24000,24000,60 months,16.02,583.89,C,C5,Jun-17,Current,n,,moving,Moving and relocation,334xx,FL,8.14,0,May-05,0,,,9,0,24378,66.6,21,w,18.02,60 months
1389,111825546,,10000,10000,10000,60 months,16.02,243.29,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,653xx,MO,22.74,0,Feb-04,1,,64.0,17,7,5636,76.2,31,w,18.02,60 months
1390,110410255,,7000,7000,7000,36 months,25.82,281.37,E,E4,Jun-17,Current,n,,credit_card,Credit card refinancing,720xx,AR,32.27,0,Dec-99,2,,,30,0,40580,55.7,50,w,27.82,48 months
1391,110837459,,8000,8000,8000,36 months,9.93,257.88,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,032xx,NH,12.49,0,Apr-02,0,38.0,64.0,7,1,10044,79.7,18,w,11.93,48 months
1392,111716282,,12000,12000,12000,36 months,7.97,375.88,A,A5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,802xx,CO,16.65,0,Sep-03,1,,,8,0,36302,80.5,18,w,9.969999999999999,48 months
1393,111995922,,14000,14000,14000,60 months,10.42,300.37,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,127xx,NY,11.54,2,Feb-99,0,7.0,,12,0,30290,67.0,20,w,12.42,60 months
1394,111756177,,10400,10400,10400,36 months,7.21,322.13,A,A3,Jun-17,Current,n,,other,Other,282xx,NC,22.22,0,Feb-05,0,,,5,0,16878,46.4,15,w,9.21,48 months
1395,111683105,,10000,10000,10000,36 months,13.59,339.79,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,496xx,MI,22.33,0,Dec-01,1,71.0,37.0,26,7,4478,56.7,28,w,15.59,48 months
1396,111540420,,15000,15000,15000,60 months,16.02,364.94,C,C5,Jun-17,Current,n,,debt_consolidation,Debt consolidation,853xx,AZ,27.84,0,Oct-03,0,,,9,0,7941,68.5,13,w,18.02,60 months
1397,110395263,,35000,35000,35000,36 months,23.88,1370.95,E,E2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,189xx,PA,17.09,2,Oct-87,0,22.0,,9,0,19291,76.2,28,w,25.88,48 months
1398,112053841,,7200,7200,7200,36 months,24.85,285.7,E,E3,Jun-17,Late (31-120 days),n,,other,Other,238xx,VA,29.8,1,Oct-07,0,10.0,,8,0,10102,52.9,16,w,26.85,48 months
1399,111837793,,8400,8400,8400,36 months,5.32,252.97,A,A1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,372xx,TN,24.72,0,Sep-05,0,66.0,,15,0,3068,6.8,39,w,7.32,48 months
1400,111808768,,11200,11200,11200,36 months,16.02,393.87,C,C5,Jun-17,Current,n,,home_improvement,Home improvement,550xx,MN,16.36,1,Oct-06,2,21.0,,17,0,8660,36.1,23,w,18.02,48 months
1401,111494339,,16800,16800,16800,36 months,14.08,574.84,C,C3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,703xx,LA,25.68,0,Oct-04,0,38.0,,10,0,6488,72.1,25,w,16.08,48 months
1402,111875430,,20000,20000,20000,60 months,14.08,466.2,C,C3,Jun-17,Current,n,,home_improvement,Home improvement,316xx,GA,6.23,0,Feb-00,0,,,3,0,10751,80.8,11,w,16.08,60 months
1403,111936608,,25000,25000,25000,60 months,13.59,576.41,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,730xx,OK,11.98,2,Apr-01,1,42.0,,8,0,14403,40.0,14,w,15.59,60 months
1404,112037037,,15000,15000,15000,60 months,15.05,357.25,C,C4,Jun-17,Current,n,,debt_consolidation,Debt consolidation,809xx,CO,49.13,1,Aug-06,0,17.0,,15,0,13256,25.9,38,w,17.05,60 months
1405,111718542,,14400,14400,14400,36 months,9.93,464.18,B,B2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,282xx,NC,25.56,0,Apr-76,0,39.0,,10,0,16249,57.6,27,w,11.93,48 months
1406,111037967,,35000,35000,35000,36 months,12.62,1172.9,C,C1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,926xx,CA,10.66,0,May-90,0,,9.0,13,2,13707,68.5,21,w,14.62,48 months
1407,111897256,,21000,21000,21000,60 months,14.08,489.51,C,C3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,294xx,SC,17.44,0,Mar-01,0,,83.0,8,1,11297,48.7,16,w,16.08,60 months
1408,112025201,,17825,17825,17825,60 months,26.3,536.86,E,E5,Jun-17,Current,n,,other,Other,986xx,WA,33.8,1,Nov-88,0,13.0,,7,0,6605,100.3,14,w,28.3,60 months
1409,110798423,,3000,3000,3000,36 months,9.44,96.02,B,B1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,346xx,FL,24.69,0,Oct-06,1,52.0,,19,0,9062,18.1,27,w,11.44,48 months
1410,111936480,,10000,10000,10000,36 months,7.21,309.74,A,A3,Jun-17,Current,n,,other,Other,639xx,MO,2.43,0,Aug-10,0,,,7,0,19,0.1,13,w,9.21,48 months
1411,110721737,,7775,7775,7775,36 months,16.02,273.43,C,C5,Jun-17,Current,n,,home_improvement,Home improvement,333xx,FL,10.9,0,May-04,1,,86.0,7,1,2750,22.2,11,w,18.02,48 months
1412,111865540,,31000,31000,31000,36 months,13.59,1053.35,C,C2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,020xx,MA,20.69,0,Oct-04,0,78.0,,10,0,7862,60.0,23,w,15.59,48 months
1413,111540255,,20000,20000,20000,36 months,10.42,649.3,B,B3,Jun-17,Late (31-120 days),n,,home_improvement,Home improvement,925xx,CA,12.96,5,Sep-94,2,5.0,64.0,9,1,29086,77.4,17,w,12.42,48 months
1414,112134220,,15000,15000,15000,36 months,5.32,451.73,A,A1,Jun-17,Current,n,,debt_consolidation,Debt consolidation,432xx,OH,21.94,0,Jul-01,0,,,13,0,12473,30.9,25,w,7.32,48 months
1415,112106894,,10000,10000,10000,36 months,9.44,320.05,B,B1,Jun-17,Current,n,,home_improvement,Home improvement,207xx,MD,24.07,1,Mar-01,0,4.0,,17,0,16608,35.6,39,w,11.44,48 months
1416,111500905,,7000,7000,7000,36 months,10.42,227.26,B,B3,Jun-17,Current,n,,debt_consolidation,Debt consolidation,113xx,NY,17.56,0,Apr-98,1,64.0,,31,0,6246,15.4,47,w,12.42,48 months
1417,111417773,,6000,6000,6000,36 months,12.62,201.07,C,C1,Jun-17,Current,n,,major_purchase,Major purchase,891xx,NV,50.5,0,Nov-05,1,,,18,0,11759,24.0,34,w,14.62,48 months
1418,111938574,,6000,6000,6000,36 months,18.06,217.1,D,D2,Jun-17,Current,n,,debt_consolidation,Debt consolidation,207xx,MD,0.74,0,Sep-98,0,36.0,,30,0,1962,81.8,44,w,20.06,48 months
1419,112106834,,9000,9000,9000,36 months,5.32,271.04,A,A1,Jun-17,Current,n,,other,Other,274xx,NC,20.81,0,Jan-82,1,67.0,,19,0,14267,21.6,40,w,7.32,48 months
1420,110087375,,25000,25000,25000,60 months,21.45,682.68,D,D5,Jun-17,Current,n,,home_improvement,Home improvement,606xx,IL,11.41,0,Feb-12,1,,,9,0,5119,23.5,9,w,23.45,60 months
1421,111867769,,10000,10000,10000,36 months,12.62,335.12,C,C1,Jun-17,Fully Paid,n,,car,Car financing,853xx,AZ,11.9,2,Feb-05,0,12.0,,9,0,5279,94.3,23,w,14.62,36 months
1422,111926422,,12000,12000,12000,36 months,10.42,389.58,B,B3,Jun-17,Fully Paid,n,,debt_consolidation,Debt consolidation,207xx,MD,1.63,1,Aug-01,1,13.0,87.0,9,1,4941,20.2,15,w,12.42,36 months
1423,111757343,,22400,22400,22400,36 months,9.93,722.05,B,B2,Jun-17,Current,n,,home_improvement,Home improvement,080xx,NJ,12.66,2,Jan-06,1,17.0,,13,0,940,3.1,25,w,11.93,48 months
